split,image,reason,num_boxes
train,/content/American-Language-1/train/images/G-8-_jpeg.rf.e8d5bcde0e4f221139d116c6b19a8bf0.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G-9-_jpeg.rf.809a642b64644e841a513b66b889e056.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G-9-_jpeg.rf.da0dddd6830754ee4a698eaac67df8c7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G-9-_jpeg.rf.f570dbda08a0f9b9523d1ed3db298ad0.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G13_jpg.rf.107503d2f7105c88ec3d0ad7882d4ef8.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G13_jpg.rf.d6279bad1f293801e1dc2a7c10083d14.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G13_jpg.rf.edd7ad717981e8bae2542e7f3105fa27.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G15_jpg.rf.02ad36da6bf400e57ea35cc776eeac2a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G15_jpg.rf.511bcf9889ea180ab038f7df8cac6aee.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G15_jpg.rf.9a4dd302c83ff386222cf475be6571b4.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G15_jpg.rf.b76ba35b756ba80fead2d00c870e9914.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G15_jpg.rf.bc106e88e34aa50880fadd4b6626a8f9.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G15_jpg.rf.fed44340337eab13c09bbe02c2feaf0b.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G17_jpg.rf.9e8190a31393f7e22c0ac7fc3c5fd3a7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G17_jpg.rf.b13d0407139c63f758a0966fc9720561.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G17_jpg.rf.f53b1498e89e51202c9204321abd9a06.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G19_jpg.rf.83a2692bbcd018863c1fc840a72178ae.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G24_jpg.rf.487716aba1014b0ce399490b75243a1a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G24_jpg.rf.6b8eaffd605a700d28593fb7b7fccf35.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G24_jpg.rf.b9c7e9f49bd56f16f69cb32f1430ec72.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G29_jpg.rf.60ae203103d7bd8785cf1b1e9cebeb62.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G29_jpg.rf.ebb18f6938c611dc989c4c4208fbda82.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G29_jpg.rf.f25ec827427071004dab26e0674d3dff.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G4_jpg.rf.198cb63b95aaf7e8811541aa1a26023e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G4_jpg.rf.505d161e7e37f1312dc146cbe585a608.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G4_jpg.rf.eec65fe8441697abd9136947e202d154.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G6_jpg.rf.4449fab3a8244183291a00e495b23ec4.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G6_jpg.rf.959e4056a90bfcee6c7b40b693eb9aee.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/G6_jpg.rf.d22357a6c37d33e2b9f55c943bf47388.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-1-_jpeg.rf.979db9c01b8cb533b02793421fb2b383.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-1-_jpeg.rf.f60f602ea8e9392cc98f115c453b7991.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-10-_jpeg.rf.c293089b0644afb63019f8d0f4e32b22.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-10-_jpeg.rf.c3ca651fd3ce783b76c71068899e4359.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-12-_jpeg.rf.a0adfcba38a4dab6a4f3d2d32aec25a5.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-12-_jpeg.rf.b563b4f3cf2662221d92bc070ea57ade.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-13-_jpeg.rf.0c304a64156cddbb725f09b2e0f12d08.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-13-_jpeg.rf.30f846ef7a7247e9e2b4ffe07961240a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-14-_jpeg.rf.4f2c55f738c6892fb18281cd9098294d.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-14-_jpeg.rf.766d0c4fe13b18722e2818c1d31ef14c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-17-_jpeg.rf.643fc3e6dc6e4df43c1f54bff08795ba.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-17-_jpeg.rf.a1ce1047579ca95704377a86a9edc98a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-17-_jpeg.rf.fe727e59902695fe6ff5ed90d6f0cd60.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-18-_jpeg.rf.50c90a44a7264fee695f9bee46c76718.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-18-_jpeg.rf.7b69124ef1d205570280702d243dd6f2.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-18-_jpeg.rf.fa84ab74ea276f941f42d38c591fc67e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-2-_jpeg.rf.1307bf0ab50da0f8aeb0649fa2235dfb.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-2-_jpeg.rf.5c66a02d50b92be8facb09bba1cb5d5f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-25-_jpeg.rf.d645e689f4bb9d4da25d63d8adb30b23.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-26-_jpeg.rf.bbcfb6ee3237179b322a1f441daab480.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-27-_jpeg.rf.0b36f41f002ae696996a4d30fe661988.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-27-_jpeg.rf.33abf90d118cb2ccff6096e0776a0617.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-3-_jpeg.rf.2ab33e92695b9c63ec21a3ccdb8f7a1b.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-3-_jpeg.rf.724afb3cb3e3661b59a77309d447aa73.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-30-_jpeg.rf.2dfad890b3ec2f1286df2f73f3d77d08.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-32-_jpeg.rf.d3af8fee6dd84a01a070a1c70627119a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-36-_jpeg.rf.96b2dd520c42bcbc8563a453abb8be22.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-36-_jpeg.rf.cccb90eff92840dff99b2b8721c3570a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-39-_jpeg.rf.542f4234181ad602385dd4d98a43a9d8.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-4-_jpeg.rf.b98a52b3f4dea3415d0dd29fa3e131e2.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-5-_jpeg.rf.07ffdf42de9edb1f8462a16fb534274e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-5-_jpeg.rf.440ec73b318edd1883e0dbacebc4e8f7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-5-_jpeg.rf.63d2fc67cf1592190b0e440341945678.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-51-_jpeg.rf.b228fd805ebabf2d7e6d5db91c8c7118.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-51-_jpeg.rf.e771688c2f9302be97e9ae0b4e05d468.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-51-_jpeg.rf.f9361bf9480b897a0a8088c80f219a70.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-53-_jpeg.rf.5fb2f2633f87e00bc329efac07899904.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-54-_jpeg.rf.56a755b9af926d750589c9b790e40165.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-54-_jpeg.rf.7bddb59da2c08c68f7027f5dcfb594d0.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-57-_jpeg.rf.7a5f20563b5837e9ba2f4289a7d30ea8.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-58-_jpeg.rf.563a986d26414adee751c1fd75e084c6.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-59-_jpeg.rf.ce0a79f59d56cde7da50d76603d95060.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-6-_jpeg.rf.c8a5c5a762d9828446080929a9bd9f1c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-60-_jpeg.rf.cf0c2c7370c068b2ca7f77ac292f4008.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-60-_jpeg.rf.fbd028e4a0bd7d22757a195233c43375.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-65-_jpeg.rf.f10ab9b97da17f8166616d04532f833e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-7-_jpeg.rf.fff906b3893945bbdeb51b83006b08df.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-8-_jpeg.rf.19980e0737ad1e8ebb3eaa1a387a043c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-8-_jpeg.rf.522b1fc354f4e9dd5e46fde93f44ecce.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H-9-_jpeg.rf.1debccaa9e046f37f2cfedf031b483ed.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H10_jpg.rf.222ef15868e29d0301593916cfb9b6c9.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H10_jpg.rf.3813264adbdfdad7b7b184240141e6de.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H10_jpg.rf.487514b65ea51467b17b88d095b3d777.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H10_jpg.rf.88aaf29738a4cc3fe5194963b25d3e9b.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H10_jpg.rf.fe2aed9979b88ef6e3c139fe05ff0c58.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H11_jpg.rf.7db0237d5133f931ff93f6c52ba93f58.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H11_jpg.rf.da61c8b9f7731ed09523178cf211f134.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H11_jpg.rf.f7db5dbcb645453c07faf240f0e58577.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H16_jpg.rf.1490fa2e0e4be4bb5daa98693ad2de59.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H16_jpg.rf.25a04a905e6d7c3f75f7bef8d336adb4.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H16_jpg.rf.3caaeb12931ef1e1322674b93dc4a5ae.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H16_jpg.rf.4a33d47f024506c78f20fedb30f3b8f8.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H16_jpg.rf.747971b6864480a86ac12f4035db1953.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H16_jpg.rf.fa5378f4e34a6867a83acb5d12262714.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H17_jpg.rf.28e5669a33be9bef37ae0d7305c02e0d.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H17_jpg.rf.55b3287f4f4bad9a62067eaf7f8ff7d5.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H17_jpg.rf.85103ca6750e7c86ffbc3a418cda9c8b.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H17_jpg.rf.a59ef1fb9fd513fb419b37f3ce117f8d.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H17_jpg.rf.af412936064c04171e910c7947afe171.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H17_jpg.rf.c29905fc8f80f8240cf958caff87d2d7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H19_jpg.rf.70e7b3bc58c21f8303bed7c8677a5abc.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H19_jpg.rf.b511cb33c56c5b906b864356a5950445.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H19_jpg.rf.c6f6ff2d322712a3dbd5142501858f08.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H20_jpg.rf.0bfbbb2e18f716bca4716765e5188d1f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H20_jpg.rf.4ee9ca939bf0cef0709a7698b24d9b04.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H20_jpg.rf.66e6a91e2b41e776c3d67144a6dc7cea.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H24_jpg.rf.3e23f64162d85cff92cbf41488e53778.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H24_jpg.rf.4de10270d0c6a13d27ac84983df49592.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H24_jpg.rf.91249b7c722042a40f6d30409b42338a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H28_jpg.rf.621e23817837f7493dd013be5cdabe43.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H28_jpg.rf.851926d386978b0ed8e02194f55c8ee7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H28_jpg.rf.c33e48d9fc283e9c8a0c6b315b7ff01f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H7_jpg.rf.3e7c684b9c85328cea64d8aabc94ce9e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/H7_jpg.rf.66f54f43c99df995bde1c7ecf97957c2.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-10-_jpeg.rf.4ca425fda0d47c95456dcaac3fb244c5.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-10-_jpeg.rf.825620da503999c03bcc43ba6e81c52e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-12-_jpeg.rf.47678dfe5fd0bafce84b9728ff5e091f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-12-_jpeg.rf.68a1349d134f6ba11f9a1f1e80339af6.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-13-_jpeg.rf.5a040a7601afab53e28c4e909edd0746.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-13-_jpeg.rf.7735ea8ad22f411a6f789dcbea946764.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-13-_jpeg.rf.876f185c44b17db8885a5e01e02ee879.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-15-_jpeg.rf.0e5c96204d1f4b738083803b6a1dad16.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-15-_jpeg.rf.1578ca4c580b11113b9244b36c5978e4.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-15-_jpeg.rf.bc361dd77e7e32aa31e46bffe61e5264.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-16-_jpeg.rf.6494318fc558bbbb4c7ef2a23a67a466.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-16-_jpeg.rf.944d1f43c6a77fba46ffccf493851fb9.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-16-_jpeg.rf.9ffe72c40a4d11941ed5187dbe8e8aa1.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-2-_jpeg.rf.9ce816fcdacb92ab67c2872c92e98f6a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-20-_jpeg.rf.1ebfc5e0ab8368561c27abc75df9f43f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-20-_jpeg.rf.7176cc26b76b7077573d221ca19b7d56.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-20-_jpeg.rf.fdb55760d03a51614ca57d25ef48ca30.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-23-_jpeg.rf.cd890b3302eb6a0cbb1895b0d2a634fe.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-26-_jpeg.rf.064668449a1ae004144229f53505df2c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-28-_jpeg.rf.1f8e3dfa34bba9e7d267262118c8ead9.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-28-_jpeg.rf.feffe5c8b50ff32fba62727b42d39b5b.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-36-_jpeg.rf.2d2753e55d5e7e2fec4e4e451ca3058c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-39-_jpeg.rf.b69d7f851a2a113c67795c8113341e57.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-44-_jpeg.rf.26f2d14ec07240c11380ba53f964e791.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-48-_jpeg.rf.ef1daa49bb7d4233e3e62aae4bd3da1f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-52-_jpeg.rf.64902bfc0a0d493b99329c1bac8d052f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-57-_jpeg.rf.8f51bf2fa31639ee33b9a34ead893900.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-64-_jpeg.rf.2971de45ee8700c2012f102bb59c3a04.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-64-_jpeg.rf.8ef5f86b78a44589d6b0b11cfa939dba.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-65-_jpeg.rf.221776c9d2d82738176fedae45810595.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-68-_jpeg.rf.29d5980470d16912b4c748ff600b3dfc.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-68-_jpeg.rf.4d6be0e10895ccf7007adaa8b9ead229.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-68-_jpeg.rf.6fdb1acce6a21eaf59799abd05e51b0f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-7-_jpeg.rf.88dfb463ba47ad6fcaae9b1f89beb0c0.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-70-_jpeg.rf.2be55bbe558e78c0414f7d00643aeccd.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-70-_jpeg.rf.b461507a2ac1fc73885d0a93257b9bae.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-70-_jpeg.rf.f0be32cdf30dd0a5a7dbb324d9f28fec.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-8-_jpeg.rf.43e446203b78eb65e34baee2c0055f0f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-8-_jpeg.rf.8ede27a7d24a3ca885c829ff8b0c4606.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-8-_jpeg.rf.efcca7118929a40e585637e579ea1078.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I-9-_jpeg.rf.0a77e119840eec842925ca3288ed05d6.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I0_jpg.rf.e38d558e7758d1ce121f1bd8bbb945b5.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.1774ba42c83e67151eb26f3bc0e0c46d.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.24709e85602ad71eff82cea8fd42e2af.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.28298389d46851bd1d2c3d7162aae38c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.52c5c68b66381092a9c286aac4c9f093.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.940cadc15ee212431bbb18e77b6e0212.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.a53b34e89945b15bb7f370ccfd2e1848.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.ea06ee537728d6d616e26360fe9aef26.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I10_jpg.rf.f17166d20480652afcabb8031e0afdb2.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I11_jpg.rf.4dccb1be3d81ef329012f54675e311c3.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I11_jpg.rf.6e09750c345536b12516e98f2d7c5a45.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I11_jpg.rf.8ee648cd621975cc873a4bc7c1d495f9.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I11_jpg.rf.bcc8eb9841db549c3b0f791952c70a9f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I11_jpg.rf.dd05afa4bfadadef1a940d9efbe9e6e5.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I12_jpg.rf.5c25f219f9c4a8c0da38308ce8b0a5cf.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I12_jpg.rf.5fbca906951dc0912912f54f89085b0f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I12_jpg.rf.6a891d9310df255adf52260b7acba414.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I12_jpg.rf.91d2a2aba2e0cf178bab304fb2d5e2d8.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I12_jpg.rf.ce4366a60379e2ba5d3528c291761afa.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I12_jpg.rf.faedd1d3a4f469fdbfda001b23a6293a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I15_jpg.rf.3d1e02d3072d43c3137eae116e546ca7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I15_jpg.rf.61347038f44b6d4cfb0f180e1ad6bf33.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I15_jpg.rf.814594523630432382c2561a74b30992.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I15_jpg.rf.b3696a547473699788b6fa2bc6aea46b.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I15_jpg.rf.e02abebd04e7b7aae4436cdbd38c0676.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I15_jpg.rf.eb30cc14a63920a19d72347b4874bbc1.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I16_jpg.rf.108a025aa48b4609745989c6461cbc4a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I16_jpg.rf.81a2539500223317027ba9be51f91713.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I16_jpg.rf.ecdba672ca48c467ee5d6714f479e00a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I1_jpg.rf.aed7e7c8f324fa0bd0af4004d97b3800.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I1_jpg.rf.b574a1db92ccd620f00b199f347e7596.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I20_jpg.rf.1ec33c312315636ef6340d680aa2d0da.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I20_jpg.rf.855b1a855b9f3f596aec24d78b02b296.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I20_jpg.rf.d4c49bf45c55345ff2233bee55227f0c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I21_jpg.rf.3a25efdba57dc156b765d7f338f0ddc7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I21_jpg.rf.53c3b59f45ebae1a86cb3e4382184a8f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I21_jpg.rf.916e9d19a7488d40b8490d00ea84a63c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I21_jpg.rf.d4458be1bf63a31d6d45781d19239f8a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I21_jpg.rf.fd4e35c54841c123637eff00dd500aa0.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I23_jpg.rf.1d91ce116caa273f7b2fbaa85111f2d2.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I23_jpg.rf.51d795cd84f0bcb696294354fd03731f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I23_jpg.rf.570fde93773d38a16f307f9a9fb03763.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I23_jpg.rf.be159ea9362a5e4734f8838350452264.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I23_jpg.rf.c326512e1a5d6ab684fd88d8d3bc56ef.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I24_jpg.rf.5f22ab5d05bd421abe70d848968f2d62.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I24_jpg.rf.629a79b59674b6e7cd36641e4707a163.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I24_jpg.rf.75d503387e95e412b4ebe2aeda24af4a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I24_jpg.rf.78c8236898c3c435c9b8c50dfb57a977.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I28_jpg.rf.4722090992fd0c017ddd0213f5beeba0.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I28_jpg.rf.97fc18b981ba2e113c04b46de7238b8d.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I3_jpg.rf.19e91b119c47eb2944004677835212cd.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I3_jpg.rf.a57dc517ee263a8594a186210254d346.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I3_jpg.rf.d414019e4feb4d10268c83b1d488e891.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I4_jpg.rf.3d00ef572ca7d7ac97968294b64b347a.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I4_jpg.rf.6c94d313d5ef0d7f6ddd26d068572b0e.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I4_jpg.rf.b257d1456b4c8f936a1e81a8de993b7d.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I6_jpg.rf.117f675200fec41274e3f463ace54bad.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I6_jpg.rf.f29112a7d59690d67e47874c9111ff8c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I7_jpg.rf.008c4edd475ac8917e461f8e9490ec89.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I7_jpg.rf.bc339c538543e5c21597263ccd3a8594.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I8_jpg.rf.10698fa4ee6d02e58d9cb90ba20046a7.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I8_jpg.rf.d9d91ef302d81e60e3a7d03fd6418c7c.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I8_jpg.rf.dd5f9a3c31269372ce779e8ba8a4203f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/I8_jpg.rf.e50c0bb3332e5d8c812f7675c22bea82.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/J-10-_jpeg.rf.3331d0d11d1724df28c904eed6ce74f1.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/J-10-_jpeg.rf.8610a1b1a9e8571b7d01739b72d3ee9f.jpg,no_hand_detected,1
train,/content/American-Language-1/train/images/J-10-_jpeg.rf.a972bba3bff7ccc52214e4bfd728942f.jpg,no_hand_detected,1
